recipe_id,nutrition_id,value
137739,33,13.0
31490,30,0.0
112140,35,32.0
59389,32,10.0
44061,39,337.0
5289,36,55.0
25274,32,7.0
67888,39,378.0
70971,39,1306.0
75452,39,976.0
109439,36,58.0
42198,39,199.0
67547,39,214.0
107517,39,202.0
39959,30,0.0
63986,30,0.0
43026,30,0.0
23933,37,77.0
8559,34,20.0
23850,34,24.0
76808,30,2.0
24701,33,13.0
83873,30,2.0
107699,38,168.0
49262,31,4.0
48156,31,4.0
54272,36,56.0
47366,34,18.0
37073,31,4.0
44123,35,26.0
27087,37,67.0
59952,35,34.0
93249,31,4.0
54100,32,10.0
67664,31,5.0
87098,36,55.0
25775,31,6.0
33165,34,20.0
38798,30,2.0
22123,36,57.0
90921,38,107.0
93959,37,61.0
93958,35,28.0
58224,31,4.0
33606,33,12.0
94710,30,1.0
35173,32,11.0
83025,39,1196.0
52804,38,170.0
108414,36,43.0
26995,39,297.0
53402,34,21.0
59632,32,9.0
22526,38,116.0
100870,39,195.0
84797,39,323.0
35653,33,15.0
32169,36,39.0
24478,30,0.0
44045,30,2.0
60219,32,11.0
81185,34,21.0
30131,31,6.0
63593,31,5.0
43164,32,10.0
30300,30,1.0
78655,31,6.0
74805,30,2.0
71635,37,98.0
38276,34,24.0
97052,35,29.0
26835,38,164.0
32271,39,410.0
107229,33,13.0
5060,35,29.0
42570,30,0.0
52443,32,9.0
35595,32,11.0
108804,32,8.0
83950,32,11.0
19208,37,91.0
64302,38,113.0
35964,39,362.0
71457,37,64.0
95926,37,66.0
103948,33,16.0
99024,30,0.0
64045,38,104.0
41756,36,45.0
112959,30,0.0
83062,39,984.0
98930,31,3.0
83133,38,119.0
39947,38,133.0
44895,39,1941.0
39363,37,65.0
62368,39,1772.0
111875,37,94.0
42522,30,0.0
34930,33,16.0
63793,33,15.0
61973,36,58.0
45859,37,61.0
58651,36,51.0
59534,36,41.0
24137,31,6.0
40237,39,802.0
18537,37,70.0
104243,33,17.0
105069,32,11.0
70099,34,21.0
333281,36,50.0
234069,37,89.0
37841,31,4.0
144952,37,70.0
453467,39,211.0
31835,32,11.0
197013,35,30.0
306168,31,6.0
286009,39,326.0
24514,34,20.0
42508,36,55.0
116679,32,11.0
124286,39,1306.0
190,36,55.0
475785,33,12.0
17265,38,109.0
50662,34,20.0
177187,36,47.0
118843,39,1630.0
208179,38,100.0
500166,31,4.0
501028,35,26.0
136602,38,100.0
69190,34,23.0
503475,37,62.0
522861,34,21.0
457136,34,19.0
455351,33,12.0
333797,30,0.0
428056,33,12.0
306245,30,2.0
523359,34,18.0
495314,39,209.0
149593,36,44.0
227924,38,158.0
100540,33,14.0
155959,34,18.0
29214,35,29.0
92533,31,5.0
209203,38,155.0
42151,37,91.0
327356,30,2.0
325509,30,2.0
236184,36,43.0
241445,36,40.0
149887,38,105.0
112984,34,23.0
200148,37,66.0
445026,32,7.0
70611,30,0.0
273326,35,26.0
310570,32,11.0
318677,35,38.0
80050,39,246.0
269984,34,25.0
317508,31,5.0
53872,33,13.0
268942,35,30.0
176110,39,175.0
205331,35,35.0
165856,32,9.0
474769,32,7.0
138005,30,0.0
216945,34,18.0
164526,35,35.0
50184,34,23.0
316470,39,216.0
343338,32,10.0
137434,33,15.0
95534,31,3.0
30473,32,11.0
24470,31,6.0
311991,36,47.0
225707,38,118.0
242830,31,6.0
336744,31,6.0
83542,39,775.0
91626,36,56.0
303457,31,4.0
176717,39,205.0
39226,35,37.0
216030,39,203.0
268169,31,3.0
98357,34,23.0
150365,33,12.0
243251,33,14.0
20186,35,27.0
109818,35,38.0
243785,32,9.0
207525,33,14.0
226246,38,141.0
353044,37,64.0
263781,33,12.0
66932,33,13.0
48131,31,3.0
32363,31,6.0
293225,39,205.0
235173,31,4.0
226001,36,57.0
220186,36,39.0
217201,30,1.0
194665,34,19.0
269909,39,1228.0
259693,30,2.0
161370,33,15.0
152261,39,273.0
152259,36,57.0
303460,34,19.0
270259,37,75.0
345123,36,54.0
125195,34,25.0
141939,33,14.0
171442,37,83.0
212188,36,43.0
262208,31,4.0
207857,35,38.0
221049,32,8.0
221116,37,79.0
130819,38,154.0
20223,30,1.0
190108,35,33.0
158372,30,1.0
219681,33,13.0
261215,38,120.0
179640,38,112.0
250883,33,15.0
140855,33,12.0
120297,33,16.0
130492,37,82.0
164634,37,62.0
293836,30,1.0
169586,34,21.0
261296,35,26.0
101115,33,16.0
271594,32,8.0
164291,32,9.0
251528,37,76.0
250833,37,89.0
343448,30,0.0
39893,32,11.0
147477,30,1.0
223349,34,25.0
86768,39,1181.0
197001,38,150.0
60938,32,9.0
228491,33,15.0
451515,30,0.0
353171,39,402.0
354039,38,108.0
302399,32,8.0
195736,30,1.0
365946,38,134.0
221544,38,106.0
175306,36,46.0
211833,35,36.0
276567,33,14.0
232044,38,104.0
244840,36,48.0
342620,35,28.0
165270,35,30.0
9999,34,24.0
423875,37,70.0
275675,35,27.0
356803,36,40.0
296983,32,7.0
111462,33,12.0
242831,32,11.0
151143,35,37.0
185799,33,16.0
166089,33,14.0
310082,32,9.0
70005,30,0.0
129581,39,271.0
116741,34,19.0
143750,36,49.0
257409,36,58.0
154426,31,4.0
255916,34,23.0
325714,39,249.0
163238,31,6.0
274988,34,22.0
347252,36,46.0
47037,37,61.0
130815,38,103.0
251021,31,6.0
25538,37,88.0
276594,39,216.0
54837,39,441.0
32378,34,21.0
259784,38,172.0
16391,39,288.0
196264,35,31.0
251032,38,110.0
429524,30,0.0
146,39,247.0
315537,33,15.0
487173,32,8.0
341118,38,123.0
77206,32,9.0
157487,37,72.0
