recipe_id,nutrition_id,value
137739,51,2.0
31490,55,22.0
112140,57,39.0
59389,54,14.0
44061,51,3.0
5289,53,9.0
25274,52,6.0
67888,58,96.0
70971,59,127.0
75452,58,62.0
109439,50,0.0
42198,53,10.0
67547,54,14.0
107517,52,6.0
39959,50,1.0
63986,52,5.0
43026,53,11.0
23933,52,6.0
8559,57,51.0
23850,54,15.0
76808,52,5.0
24701,51,4.0
83873,58,64.0
107699,55,19.0
49262,55,22.0
48156,54,13.0
54272,56,32.0
47366,57,42.0
37073,51,4.0
44123,56,28.0
27087,51,4.0
59952,58,57.0
93249,58,80.0
54100,57,45.0
67664,51,4.0
87098,55,23.0
25775,55,19.0
33165,52,7.0
38798,51,3.0
22123,58,54.0
90921,56,36.0
93959,52,7.0
93958,52,8.0
58224,56,35.0
33606,55,23.0
94710,53,10.0
35173,59,98.0
83025,59,110.0
52804,54,15.0
108414,55,21.0
26995,55,18.0
53402,57,53.0
59632,58,59.0
22526,56,28.0
100870,59,104.0
84797,59,182.0
35653,52,7.0
32169,57,39.0
24478,50,0.0
44045,51,3.0
60219,56,26.0
81185,53,9.0
30131,50,1.0
63593,50,1.0
43164,58,90.0
30300,50,0.0
78655,51,2.0
74805,51,3.0
71635,54,12.0
38276,56,26.0
97052,55,17.0
26835,53,11.0
32271,57,42.0
107229,58,56.0
5060,52,6.0
42570,56,31.0
52443,55,21.0
35595,51,2.0
108804,57,40.0
83950,59,103.0
19208,50,1.0
64302,55,17.0
35964,53,11.0
71457,53,11.0
95926,53,10.0
103948,59,102.0
99024,55,21.0
64045,58,72.0
41756,53,10.0
112959,50,0.0
83062,58,79.0
98930,57,53.0
83133,51,3.0
39947,51,4.0
44895,59,140.0
39363,52,5.0
62368,60,228.0
111875,56,26.0
42522,54,13.0
34930,58,58.0
63793,52,5.0
61973,52,7.0
45859,50,0.0
58651,51,2.0
59534,58,81.0
24137,57,50.0
40237,57,44.0
18537,56,36.0
104243,57,42.0
105069,54,12.0
70099,52,8.0
333281,51,3.0
234069,50,0.0
37841,51,3.0
144952,59,103.0
453467,54,13.0
31835,53,11.0
197013,54,15.0
306168,55,22.0
286009,55,20.0
24514,56,34.0
42508,59,148.0
116679,53,11.0
124286,59,106.0
190,59,111.0
475785,56,29.0
17265,54,12.0
50662,58,75.0
177187,51,4.0
118843,59,163.0
208179,51,3.0
500166,57,39.0
501028,57,52.0
136602,53,11.0
69190,55,17.0
503475,55,19.0
522861,58,69.0
457136,57,46.0
455351,56,32.0
333797,57,44.0
428056,50,1.0
306245,53,9.0
523359,56,34.0
495314,51,2.0
149593,52,5.0
227924,53,11.0
100540,54,15.0
155959,59,133.0
29214,55,17.0
92533,55,21.0
