recipe_id,nutrition_id,value
137739,51,2.0
31490,55,22.0
112140,56,39.0
59389,54,14.0
44061,51,3.0
5289,53,9.0
25274,52,6.0
67888,59,96.0
70971,59,127.0
75452,58,62.0
109439,50,0.0
42198,53,10.0
67547,54,14.0
107517,52,6.0
39959,50,1.0
63986,52,5.0
43026,53,11.0
23933,52,6.0
8559,57,51.0
23850,54,15.0
76808,52,5.0
24701,51,4.0
83873,58,64.0
107699,55,19.0
49262,55,22.0
48156,54,13.0
54272,56,32.0
47366,57,42.0
37073,51,4.0
44123,56,28.0
27087,51,4.0
59952,58,57.0
93249,59,80.0
54100,57,45.0
67664,51,4.0
87098,55,23.0
25775,55,19.0
33165,52,7.0
38798,51,3.0
22123,57,54.0
90921,56,36.0
93959,52,7.0
93958,53,8.0
58224,56,35.0
33606,55,23.0
94710,53,10.0
35173,59,98.0
83025,59,110.0
52804,54,15.0
108414,55,21.0
26995,55,18.0
53402,57,53.0
59632,58,59.0
22526,56,28.0
100870,59,104.0
84797,59,182.0
35653,52,7.0
32169,56,39.0
24478,50,0.0
44045,51,3.0
60219,56,26.0
81185,53,9.0
30131,50,1.0
63593,50,1.0
43164,59,90.0
30300,50,0.0
78655,51,2.0
74805,51,3.0
71635,54,12.0
38276,56,26.0
97052,55,17.0
26835,53,11.0
32271,57,42.0
107229,58,56.0
5060,52,6.0
42570,56,31.0
52443,55,21.0
35595,51,2.0
108804,57,40.0
83950,59,103.0
19208,50,1.0
64302,55,17.0
35964,53,11.0
71457,53,11.0
95926,53,10.0
103948,59,102.0
99024,55,21.0
64045,58,72.0
41756,53,10.0
112959,50,0.0
83062,59,79.0
98930,57,53.0
83133,51,3.0
39947,51,4.0
44895,59,140.0
39363,52,5.0
62368,59,228.0
111875,56,26.0
42522,54,13.0
34930,58,58.0
63793,52,5.0
61973,52,7.0
45859,50,0.0
58651,51,2.0
59534,59,81.0
24137,57,50.0
40237,57,44.0
18537,56,36.0
104243,57,42.0
105069,54,12.0
70099,53,8.0
333281,51,3.0
234069,50,0.0
37841,51,3.0
144952,59,103.0
453467,54,13.0
31835,53,11.0
197013,54,15.0
306168,55,22.0
286009,55,20.0
24514,56,34.0
42508,59,148.0
116679,53,11.0
124286,59,106.0
190,59,111.0
475785,56,29.0
17265,54,12.0
50662,58,75.0
177187,51,4.0
118843,59,163.0
208179,51,3.0
500166,56,39.0
501028,57,52.0
136602,53,11.0
69190,55,17.0
503475,55,19.0
522861,58,69.0
457136,57,46.0
455351,56,32.0
333797,57,44.0
428056,50,1.0
306245,53,9.0
523359,56,34.0
495314,51,2.0
149593,52,5.0
227924,53,11.0
100540,54,15.0
155959,59,133.0
29214,55,17.0
92533,55,21.0
209203,56,34.0
42151,58,74.0
327356,50,0.0
325509,54,13.0
236184,57,47.0
241445,57,45.0
149887,53,10.0
112984,52,7.0
200148,53,8.0
445026,58,75.0
70611,57,45.0
273326,59,149.0
310570,56,37.0
318677,56,34.0
80050,54,12.0
269984,57,45.0
317508,54,15.0
53872,58,59.0
268942,57,43.0
176110,50,1.0
205331,57,43.0
165856,57,49.0
474769,56,34.0
138005,56,31.0
216945,57,42.0
164526,51,4.0
50184,56,28.0
316470,52,5.0
343338,54,13.0
137434,58,60.0
95534,59,135.0
30473,50,0.0
24470,55,17.0
311991,57,47.0
225707,54,12.0
242830,57,47.0
336744,56,32.0
83542,59,87.0
91626,59,146.0
303457,51,2.0
176717,50,1.0
39226,52,6.0
216030,54,15.0
268169,59,119.0
98357,58,77.0
150365,54,12.0
243251,53,9.0
20186,57,50.0
109818,53,8.0
243785,57,48.0
207525,57,53.0
226246,52,7.0
353044,52,5.0
263781,51,4.0
66932,55,19.0
48131,52,7.0
32363,53,9.0
293225,58,55.0
235173,52,7.0
226001,52,6.0
220186,55,17.0
217201,56,26.0
194665,56,29.0
269909,59,91.0
259693,59,91.0
161370,57,51.0
152261,50,0.0
152259,50,1.0
303460,51,4.0
270259,51,4.0
345123,57,51.0
125195,55,21.0
141939,54,13.0
171442,59,149.0
212188,55,19.0
262208,52,7.0
207857,51,4.0
221049,56,36.0
221116,54,14.0
130819,52,6.0
20223,52,5.0
190108,58,55.0
158372,54,14.0
219681,57,49.0
261215,53,8.0
179640,51,4.0
250883,51,2.0
140855,57,52.0
120297,55,21.0
130492,55,18.0
164634,51,4.0
293836,53,10.0
169586,56,30.0
261296,56,31.0
101115,59,125.0
271594,56,39.0
164291,58,56.0
251528,59,89.0
250833,57,51.0
343448,50,0.0
39893,51,4.0
147477,55,19.0
223349,57,52.0
86768,57,53.0
197001,53,8.0
60938,56,37.0
228491,54,16.0
451515,53,10.0
353171,59,96.0
354039,52,7.0
302399,52,6.0
195736,52,5.0
365946,55,22.0
221544,52,6.0
175306,50,0.0
211833,58,60.0
276567,51,2.0
232044,51,4.0
244840,58,68.0
342620,58,67.0
165270,59,102.0
9999,56,25.0
423875,51,2.0
275675,58,62.0
356803,59,81.0
296983,53,8.0
111462,56,27.0
242831,57,44.0
151143,58,56.0
185799,55,21.0
166089,57,45.0
310082,53,11.0
70005,50,0.0
129581,53,11.0
116741,51,2.0
143750,54,12.0
257409,56,30.0
154426,59,83.0
255916,57,45.0
325714,55,22.0
163238,58,56.0
274988,55,22.0
347252,55,17.0
47037,59,108.0
130815,53,10.0
251021,50,0.0
25538,50,1.0
276594,59,81.0
54837,59,222.0
32378,55,21.0
259784,54,12.0
16391,51,3.0
196264,52,5.0
251032,50,1.0
429524,50,0.0
146,54,14.0
315537,56,29.0
487173,56,27.0
341118,52,7.0
77206,55,18.0
157487,52,7.0
289671,53,10.0
356884,52,6.0
168590,58,62.0
44050,56,31.0
166328,56,30.0
242,53,9.0
124853,50,0.0
160077,54,15.0
161843,52,7.0
447429,59,88.0
202009,55,21.0
372665,51,3.0
55681,54,13.0
230240,51,2.0
137701,59,86.0
467795,53,11.0
289133,57,43.0
28951,51,2.0
513531,54,13.0
511799,50,0.0
292568,50,1.0
435497,54,15.0
392158,57,40.0
167554,55,23.0
505132,51,4.0
399278,51,2.0
535020,57,43.0
165110,54,14.0
27200,59,148.0
262576,50,1.0
357497,51,4.0
201697,56,39.0
363009,50,1.0
113150,59,94.0
81635,55,20.0
279052,56,26.0
240622,57,44.0
142984,56,27.0
299989,59,83.0
165385,52,5.0
285606,50,0.0
204270,53,9.0
117116,52,7.0
138275,51,3.0
168644,51,3.0
20085,52,7.0
243157,57,50.0
160170,59,107.0
441744,52,5.0
271113,55,17.0
16327,54,15.0
182122,54,14.0
369169,54,14.0
331715,54,12.0
249050,51,2.0
151746,53,8.0
297594,53,10.0
63346,54,12.0
519068,59,169.0
263831,52,7.0
419921,52,5.0
368320,56,36.0
392150,50,1.0
342619,51,4.0
408907,57,50.0
371961,51,4.0
188151,51,4.0
383120,51,2.0
248125,58,71.0
128715,54,16.0
495344,56,26.0
300339,55,22.0
460846,53,8.0
367987,50,0.0
280918,54,13.0
243409,58,59.0
243249,50,0.0
173113,53,11.0
463219,57,44.0
360086,59,263.0
457965,54,12.0
72449,59,90.0
193430,58,66.0
39172,52,5.0
303070,58,62.0
216068,55,19.0
384510,54,12.0
367865,55,19.0
391390,57,52.0
141937,53,8.0
53197,58,57.0
400273,56,35.0
535431,58,76.0
480776,53,9.0
305431,58,65.0
443640,53,8.0
406331,54,13.0
441118,55,22.0
142369,50,1.0
145858,55,19.0
173730,53,10.0
170199,50,1.0
239866,57,43.0
46189,58,56.0
314384,54,14.0
136231,50,0.0
174536,50,0.0
341816,56,36.0
59515,53,9.0
320708,52,7.0
211091,51,4.0
286851,58,55.0
248212,51,2.0
280644,50,0.0
176883,59,102.0
298908,52,6.0
102035,56,36.0
430445,58,70.0
239871,58,77.0
328250,53,10.0
146686,57,50.0
138477,58,63.0
287778,55,20.0
204122,59,112.0
437637,53,9.0
123115,53,8.0
152844,58,60.0
132195,59,92.0
248962,51,4.0
384264,58,58.0
199545,58,58.0
422291,56,36.0
427531,53,8.0
389642,53,9.0
287235,56,28.0
110085,52,7.0
371549,57,44.0
444320,58,72.0
284465,58,72.0
376813,55,22.0
51506,51,4.0
134015,52,5.0
202195,56,34.0
407516,52,5.0
92113,58,61.0
354047,54,12.0
230565,55,21.0
134085,56,27.0
38811,58,58.0
185520,59,112.0
390230,55,19.0
401605,53,11.0
356849,59,215.0
393988,54,12.0
360444,59,129.0
192390,54,16.0
446452,52,7.0
454621,58,78.0
440388,57,54.0
246224,57,45.0
484992,53,10.0
276865,55,19.0
172744,54,13.0
147212,55,17.0
214193,53,8.0
361927,57,51.0
450466,53,9.0
439143,58,56.0
298874,53,9.0
140196,56,25.0
196006,53,11.0
409229,54,15.0
174469,53,8.0
296051,53,8.0
256763,56,29.0
306590,55,23.0
52289,52,6.0
433071,53,9.0
218648,52,7.0
146447,58,57.0
256734,58,58.0
212028,52,7.0
408303,55,17.0
25512,53,9.0
363904,53,10.0
481157,58,61.0
18719,55,21.0
335539,54,16.0
303944,56,25.0
443720,55,19.0
407098,54,13.0
285568,55,24.0
432027,57,48.0
207743,57,53.0
299968,52,7.0
464946,51,4.0
130642,57,54.0
395202,58,58.0
335495,51,2.0
192542,57,53.0
315110,56,37.0
368878,54,12.0
147563,58,65.0
207466,58,58.0
193719,56,25.0
251976,51,4.0
334501,56,27.0
123117,58,74.0
38852,57,53.0
181808,52,6.0
291073,53,9.0
186143,54,14.0
250232,52,5.0
411859,54,13.0
382731,52,6.0
134787,56,35.0
154576,53,8.0
222030,59,133.0
52565,55,18.0
103393,54,13.0
358626,51,3.0
53152,56,30.0
211322,52,7.0
251714,53,10.0
343821,54,13.0
168420,51,3.0
402351,58,64.0
319381,51,4.0
489707,53,11.0
389301,51,4.0
29916,55,18.0
36482,50,1.0
98844,58,77.0
65207,53,8.0
496766,56,25.0
140746,57,40.0
302344,59,131.0
56036,54,16.0
74284,57,44.0
361017,56,27.0
437219,55,19.0
467076,54,13.0
327141,57,44.0
342698,53,9.0
304814,57,48.0
387488,56,25.0
81280,52,5.0
261482,54,16.0
77380,59,173.0
240369,57,50.0
340730,53,8.0
334951,55,19.0
305987,54,15.0
337893,50,0.0
157160,51,3.0
35632,50,1.0
141712,57,48.0
21357,59,84.0
205443,57,46.0
201813,50,0.0
198343,52,6.0
279176,50,1.0
532472,57,48.0
32204,54,12.0
378540,50,0.0
293049,53,10.0
104773,51,3.0
129919,58,72.0
391335,58,65.0
383339,57,54.0
96727,59,102.0
474258,55,24.0
209322,58,55.0
60454,59,84.0
240447,51,2.0
375376,59,145.0
160398,58,77.0
350400,53,11.0
280251,50,0.0
242761,50,0.0
11878,56,33.0
385823,52,5.0
22711,53,8.0
98821,51,3.0
152534,59,99.0
423516,52,5.0
418756,52,5.0
481195,52,5.0
53312,55,22.0
51922,56,28.0
11363,56,39.0
63131,54,12.0
108819,51,3.0
344420,52,6.0
292317,52,6.0
79313,59,94.0
282644,58,62.0
19953,56,37.0
97808,59,140.0
16451,53,10.0
84610,51,3.0
116449,57,53.0
24760,55,18.0
261888,50,0.0
133328,55,17.0
196614,54,12.0
238453,55,21.0
23078,59,118.0
67142,58,68.0
484624,59,86.0
97968,56,36.0
87640,56,37.0
413910,53,10.0
154187,52,5.0
327979,51,4.0
196319,55,24.0
184785,55,22.0
15255,54,14.0
344648,56,33.0
438092,52,5.0
265262,52,5.0
247277,57,51.0
190891,52,5.0
449891,51,3.0
163005,57,51.0
473002,59,79.0
32088,53,11.0
286681,53,8.0
361328,52,7.0
376660,53,8.0
285666,53,9.0
159527,54,14.0
220237,52,6.0
375362,52,7.0
75408,50,0.0
196548,52,7.0
399709,58,73.0
217296,53,11.0
55809,51,3.0
198660,56,35.0
121107,53,8.0
98478,59,95.0
420409,51,3.0
393667,51,3.0
106902,50,0.0
435816,55,24.0
134086,52,6.0
246617,57,40.0
221942,55,17.0
21816,55,17.0
198073,52,6.0
169105,53,9.0
258868,50,1.0
15063,56,36.0
202949,52,5.0
454944,53,8.0
497150,52,5.0
202840,52,5.0
392350,51,2.0
184214,53,11.0
99065,59,83.0
325657,50,1.0
49737,56,29.0
15202,55,22.0
15211,52,6.0
15209,52,7.0
187601,53,10.0
37796,52,7.0
218687,53,8.0
127048,53,8.0
26420,52,5.0
142215,54,15.0
426696,55,23.0
157808,53,10.0
229979,51,2.0
128830,52,5.0
128840,55,22.0
436082,57,52.0
407659,56,28.0
87289,58,61.0
432965,55,22.0
266021,54,14.0
215290,58,65.0
147286,53,10.0
407471,53,8.0
367828,55,18.0
367823,51,2.0
