recipe_id,nutrition_id,value
137739,72,4.0
31490,71,1.0
112140,73,5.0
59389,78,20.0
44061,78,28.0
5289,74,7.0
25274,73,6.0
67888,79,36.0
70971,79,220.0
75452,79,138.0
109439,73,5.0
42198,78,28.0
67547,78,23.0
107517,78,21.0
39959,70,0.0
63986,72,3.0
43026,70,0.0
23933,74,8.0
8559,74,8.0
23850,75,10.0
76808,72,4.0
24701,72,3.0
83873,75,10.0
107699,78,29.0
49262,71,1.0
48156,75,10.0
54272,77,18.0
47366,75,10.0
37073,73,6.0
44123,75,10.0
27087,74,7.0
59952,75,9.0
93249,79,78.0
54100,71,2.0
67664,75,11.0
87098,78,20.0
25775,72,3.0
33165,75,10.0
38798,71,1.0
22123,77,16.0
90921,79,37.0
93959,75,9.0
93958,74,8.0
58224,70,0.0
33606,76,12.0
94710,76,12.0
35173,71,2.0
83025,79,188.0
52804,78,25.0
108414,76,14.0
26995,79,39.0
53402,72,3.0
59632,72,3.0
22526,79,34.0
100870,78,28.0
84797,79,30.0
35653,74,7.0
32169,73,6.0
24478,70,0.0
44045,71,1.0
60219,77,17.0
81185,73,5.0
30131,71,1.0
63593,70,0.0
43164,71,1.0
30300,70,0.0
78655,71,2.0
74805,70,0.0
71635,75,11.0
38276,77,18.0
97052,76,14.0
26835,78,20.0
32271,79,51.0
107229,78,24.0
5060,72,3.0
42570,70,0.0
52443,73,6.0
35595,71,2.0
108804,72,4.0
83950,79,38.0
19208,75,9.0
64302,78,24.0
35964,79,40.0
71457,76,13.0
95926,77,17.0
103948,76,12.0
99024,70,0.0
64045,78,19.0
41756,72,4.0
112959,70,0.0
83062,79,132.0
98930,70,0.0
83133,75,11.0
39947,75,11.0
44895,79,226.0
39363,75,9.0
62368,79,155.0
111875,76,12.0
42522,70,0.0
34930,71,2.0
63793,72,4.0
61973,74,8.0
45859,73,6.0
58651,73,6.0
59534,75,11.0
24137,77,16.0
40237,79,117.0
18537,75,10.0
104243,71,2.0
105069,72,3.0
70099,76,14.0
333281,73,6.0
234069,74,7.0
37841,71,1.0
144952,79,57.0
453467,78,26.0
31835,71,2.0
