recipe_id,nutrition_id,value
137739,20,0.0
31490,25,18.0
112140,25,22.0
59389,24,17.0
44061,21,1.0
5289,23,10.0
25274,27,53.0
67888,28,83.0
70971,29,254.0
75452,29,160.0
109439,21,3.0
42198,28,66.0
67547,25,28.0
107517,20,0.0
39959,20,0.0
63986,22,8.0
43026,23,10.0
23933,25,21.0
8559,26,31.0
23850,21,4.0
76808,23,11.0
24701,21,3.0
83873,23,11.0
107699,29,221.0
49262,29,213.0
48156,23,11.0
54272,21,3.0
47366,25,24.0
37073,22,8.0
44123,28,108.0
27087,24,13.0
59952,27,40.0
93249,28,91.0
54100,23,10.0
67664,21,3.0
87098,21,3.0
25775,24,16.0
33165,21,2.0
38798,21,5.0
22123,28,57.0
90921,27,46.0
93959,22,8.0
93958,22,9.0
58224,25,22.0
33606,24,14.0
94710,23,12.0
35173,28,100.0
83025,29,516.0
52804,27,49.0
108414,26,32.0
26995,26,38.0
53402,26,38.0
59632,28,109.0
22526,25,18.0
100870,28,75.0
84797,29,154.0
35653,23,11.0
32169,25,18.0
24478,20,0.0
44045,22,7.0
60219,23,10.0
81185,22,7.0
30131,26,31.0
63593,21,1.0
43164,27,50.0
30300,20,0.0
78655,25,26.0
74805,27,45.0
71635,26,39.0
38276,26,36.0
97052,28,58.0
26835,26,32.0
32271,29,129.0
107229,26,34.0
5060,25,22.0
42570,25,24.0
52443,23,12.0
35595,20,0.0
108804,24,14.0
83950,28,97.0
19208,20,0.0
64302,27,43.0
35964,24,13.0
71457,24,13.0
95926,21,3.0
103948,27,53.0
99024,24,14.0
64045,27,55.0
41756,22,6.0
112959,21,1.0
83062,29,235.0
98930,23,12.0
83133,22,7.0
39947,20,0.0
44895,29,470.0
39363,22,9.0
62368,30,653.0
111875,26,29.0
42522,25,26.0
34930,27,50.0
