recipe_id,nutrition_id,value
137739,10,51.5
31490,12,173.4
112140,14,269.8
59389,16,368.1
44061,15,352.9
5289,11,160.2
25274,16,380.7
67888,19,1109.5
70971,19,4270.8
75452,19,2669.3
109439,10,79.2
42198,18,734.1
67547,17,462.4
107517,15,315.8
39959,10,8.2
63986,11,105.7
43026,11,94.0
23933,13,232.7
8559,16,395.4
23850,12,174.2
76808,11,126.0
24701,10,64.8
83873,15,335.8
107699,19,1663.3
49262,19,1290.4
48156,12,182.7
54272,14,295.6
47366,15,346.9
37073,11,132.6
44123,18,804.7
27087,12,174.4
59952,16,456.8
93249,19,1649.8
54100,13,190.9
67664,12,164.6
87098,14,276.2
25775,12,166.1
33165,11,152.5
38798,10,53.8
22123,18,647.6
90921,18,783.4
93959,12,172.8
93958,12,171.8
58224,13,223.2
33606,14,279.2
94710,14,241.0
35173,18,816.9
83025,19,5467.4
52804,17,612.1
108414,16,400.2
26995,18,724.4
53402,16,370.5
59632,18,794.2
22526,17,575.3
100870,18,987.8
84797,19,1615.2
35653,12,175.2
32169,14,255.2
24478,10,3.1
44045,10,67.1
60219,15,325.3
81185,11,115.9
30131,13,199.2
63593,10,22.9
43164,17,510.6
30300,10,3.0
78655,12,181.1
74805,14,276.3
71635,16,387.6
38276,17,477.1
97052,17,517.2
26835,16,456.6
32271,19,1389.5
107229,17,617.5
5060,12,180.7
42570,13,213.6
52443,12,183.3
35595,10,33.1
108804,13,227.2
83950,19,1260.7
19208,11,110.1
64302,17,572.6
35964,17,580.0
71457,14,253.0
95926,14,238.0
103948,18,692.2
99024,11,132.4
64045,18,649.6
41756,11,114.6
112959,10,12.8
83062,19,3043.4
98930,13,190.5
83133,12,179.3
39947,11,140.4
44895,19,5728.3
39363,12,175.7
62368,20,6007.2
111875,15,354.2
42522,12,184.8
34930,16,449.2
63793,10,73.1
61973,11,159.0
45859,10,72.0
58651,12,172.4
59534,18,650.0
24137,17,458.1
40237,19,2252.6
18537,16,373.9
104243,17,501.0
105069,12,176.6
70099,13,231.1
333281,11,138.4
234069,11,89.6
37841,14,264.7
144952,19,1268.7
453467,17,595.1
31835,11,157.7
197013,12,165.7
306168,13,194.8
286009,18,878.3
24514,16,422.5
42508,18,969.6
116679,13,212.0
124286,19,3987.2
190,17,558.1
475785,14,267.0
17265,15,350.0
50662,19,2450.5
177187,11,150.4
118843,19,5286.9
208179,15,339.0
500166,14,249.4
501028,14,270.2
136602,16,388.7
69190,15,346.7
503475,15,358.2
522861,18,1003.8
457136,18,708.6
455351,18,651.8
333797,12,160.4
428056,10,33.2
306245,10,61.8
523359,14,259.7
495314,13,233.5
149593,13,209.3
227924,16,455.3
100540,13,195.3
155959,18,673.5
29214,11,153.4
92533,16,397.7
209203,19,1063.2
42151,18,707.1
327356,10,47.2
325509,13,190.9
236184,18,682.6
241445,17,607.1
149887,16,365.4
112984,10,75.2
200148,14,252.6
445026,17,484.1
70611,14,261.7
273326,19,1594.9
310570,16,428.1
318677,16,455.7
80050,16,442.5
269984,15,361.1
317508,13,212.9
53872,15,308.8
268942,16,383.1
176110,16,447.0
205331,15,338.9
165856,17,597.1
474769,15,325.2
138005,13,196.4
216945,16,402.9
164526,10,89.3
50184,17,473.2
316470,14,248.7
343338,12,183.0
137434,13,198.2
95534,18,657.6
30473,10,13.7
24470,11,157.7
311991,14,257.4
225707,18,742.5
242830,15,300.5
336744,15,308.0
83542,19,2488.6
91626,18,761.1
303457,11,104.8
176717,15,328.4
39226,10,80.5
216030,18,636.8
268169,17,498.9
98357,18,1036.0
150365,12,161.1
243251,11,154.0
20186,15,328.3
109818,12,173.5
243785,15,310.7
207525,16,375.4
226246,15,339.6
353044,13,209.5
263781,13,205.7
66932,16,372.6
48131,10,36.3
32363,13,191.9
293225,19,1187.4
235173,12,165.3
226001,13,198.6
220186,15,333.4
217201,18,792.5
194665,14,280.0
269909,19,3557.7
259693,17,631.2
161370,13,226.6
152261,14,286.6
152259,10,76.5
303460,11,142.3
270259,12,185.5
345123,17,489.7
125195,12,173.1
141939,13,215.0
171442,19,1398.0
212188,13,197.4
262208,14,245.1
207857,11,95.3
221049,15,302.6
221116,17,567.3
130819,15,310.3
20223,10,31.2
190108,15,336.8
158372,11,104.0
219681,17,516.1
261215,16,366.5
179640,14,265.2
250883,10,84.3
140855,17,474.1
120297,15,327.6
130492,17,510.8
164634,11,107.0
293836,14,236.9
169586,13,220.3
261296,11,141.2
101115,19,1040.1
271594,14,286.8
164291,14,258.6
251528,17,572.9
250833,16,401.8
343448,10,6.6
