recipe_id,nutrition_id,value
137739,73,4.0
31490,71,1.0
112140,73,5.0
59389,77,20.0
44061,78,28.0
5289,74,7.0
25274,73,6.0
67888,78,36.0
70971,79,220.0
75452,79,138.0
109439,73,5.0
42198,78,28.0
67547,77,23.0
107517,77,21.0
39959,71,0.0
63986,72,3.0
43026,71,0.0
23933,74,8.0
8559,74,8.0
23850,75,10.0
76808,73,4.0
24701,72,3.0
83873,75,10.0
107699,78,29.0
49262,71,1.0
48156,75,10.0
54272,77,18.0
47366,75,10.0
37073,73,6.0
44123,75,10.0
27087,74,7.0
59952,74,9.0
93249,79,78.0
54100,72,2.0
67664,75,11.0
87098,77,20.0
25775,72,3.0
33165,75,10.0
38798,71,1.0
22123,76,16.0
90921,78,37.0
93959,74,9.0
93958,74,8.0
58224,71,0.0
33606,76,12.0
94710,76,12.0
35173,72,2.0
83025,79,188.0
52804,78,25.0
108414,76,14.0
26995,79,39.0
53402,72,3.0
59632,72,3.0
22526,78,34.0
100870,78,28.0
84797,78,30.0
35653,74,7.0
32169,73,6.0
24478,71,0.0
44045,71,1.0
60219,76,17.0
81185,73,5.0
30131,71,1.0
63593,71,0.0
43164,71,1.0
30300,71,0.0
78655,72,2.0
74805,71,0.0
71635,75,11.0
38276,77,18.0
97052,76,14.0
26835,77,20.0
32271,79,51.0
107229,77,24.0
5060,72,3.0
42570,71,0.0
52443,73,6.0
35595,72,2.0
108804,73,4.0
83950,78,38.0
19208,74,9.0
64302,77,24.0
35964,79,40.0
71457,76,13.0
95926,76,17.0
103948,76,12.0
99024,71,0.0
64045,77,19.0
41756,73,4.0
112959,71,0.0
83062,79,132.0
98930,71,0.0
83133,75,11.0
39947,75,11.0
44895,80,226.0
39363,74,9.0
62368,79,155.0
111875,76,12.0
42522,71,0.0
34930,72,2.0
