recipe_id,nutrition_id,value
137739,50,2.0
31490,55,22.0
112140,56,39.0
59389,54,14.0
44061,51,3.0
5289,53,9.0
25274,52,6.0
67888,59,96.0
70971,59,127.0
75452,58,62.0
109439,50,0.0
42198,53,10.0
67547,54,14.0
107517,52,6.0
39959,50,1.0
63986,52,5.0
43026,53,11.0
23933,52,6.0
8559,57,51.0
23850,54,15.0
76808,52,5.0
24701,51,4.0
83873,58,64.0
107699,55,19.0
49262,55,22.0
48156,54,13.0
54272,56,32.0
47366,57,42.0
37073,51,4.0
44123,55,28.0
27087,51,4.0
59952,58,57.0
93249,58,80.0
54100,57,45.0
67664,51,4.0
87098,55,23.0
25775,55,19.0
33165,52,7.0
38798,51,3.0
22123,58,54.0
90921,56,36.0
93959,52,7.0
93958,52,8.0
58224,56,35.0
33606,55,23.0
94710,53,10.0
35173,59,98.0
83025,59,110.0
52804,54,15.0
108414,55,21.0
26995,54,18.0
53402,58,53.0
59632,58,59.0
22526,55,28.0
100870,59,104.0
84797,59,182.0
35653,52,7.0
32169,56,39.0
24478,50,0.0
44045,51,3.0
60219,55,26.0
81185,53,9.0
30131,50,1.0
63593,50,1.0
43164,59,90.0
30300,50,0.0
78655,50,2.0
74805,51,3.0
71635,53,12.0
38276,55,26.0
97052,54,17.0
26835,53,11.0
32271,57,42.0
107229,58,56.0
5060,52,6.0
42570,56,31.0
52443,55,21.0
35595,50,2.0
108804,56,40.0
83950,59,103.0
19208,50,1.0
64302,54,17.0
35964,53,11.0
71457,53,11.0
95926,53,10.0
103948,59,102.0
99024,55,21.0
64045,58,72.0
41756,53,10.0
112959,50,0.0
83062,58,79.0
98930,58,53.0
83133,51,3.0
39947,51,4.0
44895,59,140.0
39363,52,5.0
62368,60,228.0
111875,55,26.0
42522,54,13.0
34930,58,58.0
63793,52,5.0
61973,52,7.0
45859,50,0.0
58651,50,2.0
59534,58,81.0
24137,57,50.0
40237,57,44.0
18537,56,36.0
104243,57,42.0
105069,53,12.0
70099,52,8.0
333281,51,3.0
234069,50,0.0
37841,51,3.0
144952,59,103.0
453467,54,13.0
31835,53,11.0
197013,54,15.0
306168,55,22.0
286009,55,20.0
24514,56,34.0
42508,59,148.0
116679,53,11.0
124286,59,106.0
190,59,111.0
475785,55,29.0
17265,53,12.0
50662,58,75.0
177187,51,4.0
118843,59,163.0
208179,51,3.0
500166,56,39.0
501028,57,52.0
136602,53,11.0
69190,54,17.0
503475,55,19.0
522861,58,69.0
457136,57,46.0
455351,56,32.0
333797,57,44.0
428056,50,1.0
306245,53,9.0
523359,56,34.0
495314,50,2.0
149593,52,5.0
227924,53,11.0
100540,54,15.0
155959,59,133.0
29214,54,17.0
92533,55,21.0
209203,56,34.0
42151,58,74.0
327356,50,0.0
325509,54,13.0
236184,57,47.0
241445,57,45.0
149887,53,10.0
112984,52,7.0
200148,52,8.0
445026,58,75.0
70611,57,45.0
273326,59,149.0
310570,56,37.0
318677,56,34.0
80050,53,12.0
269984,57,45.0
317508,54,15.0
53872,58,59.0
268942,57,43.0
176110,50,1.0
205331,57,43.0
165856,57,49.0
474769,56,34.0
138005,56,31.0
216945,57,42.0
164526,51,4.0
50184,55,28.0
316470,52,5.0
343338,54,13.0
137434,58,60.0
95534,59,135.0
30473,50,0.0
24470,54,17.0
311991,57,47.0
225707,53,12.0
242830,57,47.0
336744,56,32.0
83542,58,87.0
91626,59,146.0
303457,50,2.0
176717,50,1.0
39226,52,6.0
216030,54,15.0
268169,59,119.0
98357,58,77.0
150365,53,12.0
243251,53,9.0
20186,57,50.0
109818,52,8.0
243785,57,48.0
207525,58,53.0
226246,52,7.0
353044,52,5.0
263781,51,4.0
66932,55,19.0
48131,52,7.0
32363,53,9.0
293225,58,55.0
235173,52,7.0
226001,52,6.0
220186,54,17.0
217201,55,26.0
194665,55,29.0
269909,59,91.0
259693,59,91.0
161370,57,51.0
152261,50,0.0
152259,50,1.0
303460,51,4.0
270259,51,4.0
345123,57,51.0
125195,55,21.0
141939,54,13.0
171442,59,149.0
212188,55,19.0
262208,52,7.0
207857,51,4.0
221049,56,36.0
221116,54,14.0
130819,52,6.0
20223,52,5.0
190108,58,55.0
158372,54,14.0
219681,57,49.0
261215,52,8.0
179640,51,4.0
250883,50,2.0
140855,57,52.0
120297,55,21.0
130492,54,18.0
164634,51,4.0
293836,53,10.0
169586,56,30.0
261296,56,31.0
101115,59,125.0
271594,56,39.0
164291,58,56.0
251528,58,89.0
250833,57,51.0
343448,50,0.0
